Date,State,Margin,Dem Probability,Rep Probability,Dem Polling,Rep Polling,Polling Avg,Fundamentals,Polling Weight,Fundamentals Weight,Dem. Pct.,Rep. Pct.
2025-05-01,NJ,7.97335327094597,68.6174705680386,31.3825294319614,0,0,7.97335327094597,7.80676806378163,0,1,53.986676635473,46.013323364527
2025-05-02,NJ,7.84998972226721,68.35049204933,31.64950795067,0,0,7.84998972226721,7.80761281898179,0,1,53.9249948611336,46.0750051388664
2025-05-03,NJ,7.74494035241945,68.122347146673,31.877652853327,0,0,7.74494035241945,7.80802464696591,0,1,53.8724701762097,46.1275298237903
2025-05-04,NJ,7.98941695316656,68.6510906144853,31.3489093855147,0,0,7.98941695316656,7.80811219111206,0,1,53.9947084765833,46.0052915234167
2025-05-05,NJ,7.75410837239356,68.1415752189725,31.8584247810275,0,0,7.75410837239356,7.80820060159356,0,1,53.8770541861968,46.1229458138032
2025-05-06,NJ,7.61391251402465,67.8362312548488,32.1637687451512,0,0,7.61391251402465,7.74528382346436,0,1,53.8069562570123,46.1930437429877
2025-05-07,NJ,7.74481443591696,68.1206996653746,31.8793003346254,0,0,7.74481443591696,7.78928290539921,0,1,53.8724072179585,46.1275927820415
2025-05-08,NJ,7.86515353061414,68.3812331432544,31.6187668567456,0,0,7.86515353061414,7.78922606865116,0,1,53.9325767653071,46.0674232346929
2025-05-09,NJ,7.75456288841636,68.1411591639392,31.8588408360608,0,0,7.75456288841636,7.78665898860045,0,1,53.8772814442082,46.1227185557918
2025-05-10,NJ,7.82738537919545,68.298731813073,31.701268186927,0,0,7.82738537919545,7.84711172482641,0,1,53.9136926895977,46.0863073104023
2025-05-11,NJ,7.83142072035579,68.3071077928705,31.6928922071295,0,0,7.83142072035579,7.84720773627063,0,1,53.9157103601779,46.0842896398221
2025-05-12,NJ,7.98003627429621,68.6279615883445,31.3720384116555,0,0,7.98003627429621,7.84730470166493,0,1,53.9900181371481,46.0099818628519
2025-05-13,NJ,7.73204424009048,68.090798231539,31.909201768461,0,0,7.73204424009048,7.84253282139439,0,1,53.8660221200452,46.1339778799548
2025-05-14,NJ,7.69384017625192,68.0073908527467,31.9926091472533,0,0,7.69384017625192,7.84384216022588,0,1,53.846920088126,46.153079911874
2025-05-15,NJ,7.77519152043612,68.1837154053017,31.8162845946983,0,0,7.77519152043612,7.84394175141128,0,1,53.8875957602181,46.1124042397819
2025-05-16,NJ,7.88631262878944,68.424022796333,31.575977203667,0,0,7.88631262878944,7.84539757060889,0,1,53.9431563143947,46.0568436856053
2025-05-17,NJ,7.94681295301182,68.5543476777559,31.4456523222441,0,0,7.94681295301182,7.84549918994419,0,1,53.9734064765059,46.0265935234941
2025-05-18,NJ,7.82841326364866,68.2979284778503,31.7020715221497,0,0,7.82841326364866,7.84560182045793,0,1,53.9142066318243,46.0857933681757
2025-05-19,NJ,7.76284067013745,68.1553647632101,31.8446352367899,0,0,7.76284067013745,7.84664150844176,0,1,53.8814203350687,46.1185796649313
2025-05-20,NJ,7.90028981542858,68.4526554069318,31.5473445930682,0,0,7.90028981542858,7.83179028880301,0,1,53.9501449077143,46.0498550922857
2025-05-21,NJ,7.73559251859504,68.0954128941288,31.9045871058712,0,0,7.73559251859504,7.83268864138194,0,1,53.8677962592975,46.1322037407025
2025-05-22,NJ,7.87101694649649,68.3885403703663,31.6114596296337,0,0,7.87101694649649,7.83101965548738,0,1,53.9355084732483,46.0644915267518
2025-05-23,NJ,7.85705673718366,68.3579217015814,31.6420782984186,0,0,7.85705673718366,7.83112699254329,0,1,53.9285283685918,46.0714716314082
2025-05-24,NJ,7.92949184830962,68.5140921529826,31.4859078470174,0,0,7.92949184830962,7.83123539740417,0,1,53.9647459241548,46.0352540758452
2025-05-25,NJ,7.96991514281002,68.6009075400447,31.3990924599553,0,0,7.96991514281002,7.83134488063582,0,1,53.984957571405,46.015042428595
2025-05-26,NJ,7.77420518986797,68.1771546702306,31.8228453297694,0,0,7.77420518986797,7.83145544894895,0,1,53.887102594934,46.112897405066
2025-05-27,NJ,7.84380272901324,68.3275415604111,31.6724584395889,0,0,7.84380272901324,7.83156712103685,0,1,53.9219013645066,46.0780986354934
2025-05-28,NJ,7.7802142758496675,68.18889570681532,31.811104293184684,0,0,N/A,7.83179380827923,0,1,53.890107137924836,46.109892862075164
2025-05-29,NJ,7.88730511760127,68.42033486868286,31.579665131317142,0,0,N/A,7.809570251898527,0,1,53.943652558800636,46.056347441199364
2025-05-30,NJ,8.64748585154499,70.04463136765898,29.95536863234102,0,0,N/A,8.561979194131254,0,1,54.32374292577249,45.67625707422751
2025-05-31,NJ,8.448102744550354,69.62168024800994,30.378319751990063,0,0,N/A,8.562066666904771,0,1,54.22405137227518,45.77594862772482
2025-06-01,NJ,8.449338829170236,69.62382568147932,30.376174318520683,0,0,N/A,8.56215501016915,0,1,54.224669414585115,45.775330585414885
2025-06-02,NJ,8.533197848039471,69.80182525688711,30.198174743112887,0,0,N/A,8.577887519293485,0,1,54.26659892401973,45.73340107598027
2025-06-03,NJ,8.638816768784835,70.02434921172681,29.975650788273185,0,0,N/A,8.553182931932774,0,1,54.31940838439242,45.68059161560758
2025-06-04,NJ,8.72939250168651,70.21491705817198,29.785082941828023,0,0,N/A,8.553274404344908,0,1,54.36469625084325,45.63530374915675
2025-06-04,NJ,8.697390220129488,70.14747070931978,29.852529290680224,0,0,N/A,8.553274404344908,0,1,54.348695110064746,45.651304889935254
2025-06-05,NJ,8.616000671838293,69.97511757774278,30.02488242225722,0,0,N/A,8.553366787097843,0,1,54.30800033591915,45.69199966408085
2025-06-06,NJ,8.581274189917565,69.9011501924701,30.098849807529902,0,0,N/A,8.536976500805853,0,1,54.29063709495878,45.70936290504122
2025-06-07,NJ,8.624215418673266,69.99144901624676,30.00855098375324,0,0,N/A,8.694133132703694,0,1,54.31210770933663,45.68789229066337
2025-06-08,NJ,8.634773748456029,70.01323505354956,29.986764946450435,0,0,N/A,8.415448951196328,0,1,54.31738687422801,45.68261312577199
2025-06-09,NJ,8.456478865009544,69.63496549380861,30.365034506191392,0,0,N/A,8.491106891303334,0,1,54.22823943250477,45.77176056749523
2025-06-10,NJ,8.703837918263028,70.15791410577773,29.842085894222265,0,0,N/A,8.533450195839713,0,1,54.35191895913152,45.64808104086848
2025-06-11,NJ,9.439080652191066,71.68850530105595,28.311494698944045,50.95713081600001,38.042869184,12.914261632000013,8.727612533291849,0.15037659956057225,0.8496234004394277,54.71954032609553,45.28045967390447
2025-06-12,NJ,9.245541168895677,71.28856178409406,28.711438215905943,50.95713081600001,38.042869184,12.914261632000013,8.494221088739206,0.1503890336055036,0.8496109663944964,54.622770584447835,45.377229415552165
2025-06-13,NJ,9.324317473816494,71.45085398323945,28.549146016760545,50.95713081600001,38.042869184,12.914261632000013,8.53701077804275,0.15040159199066838,0.8495984080093316,54.662158736908246,45.337841263091754
2025-06-14,NJ,9.47820751314495,71.76715385868926,28.232846141310745,50.95713081600001,38.042869184,12.914261632000013,8.712850459255868,0.15041427595989837,0.8495857240401017,54.739103756572476,45.260896243427524
2025-06-15,NJ,9.185447673010131,71.162275292708,28.837724707291997,50.95713081600001,38.042869184,12.914261632000013,8.58507309974706,0.15042708676863262,0.8495729132313674,54.592723836505066,45.407276163494934
2025-06-16,NJ,8.717191646831665,70.18270931019359,29.817290689806413,48.17133175340461,39.86531657406066,8.306015179343952,8.748890687515889,0.1891430328570799,0.8108569671429201,54.35859582341583,45.64140417658417
2025-06-17,NJ,8.619322343257476,69.975626117569,30.024373882430993,48.17133175340461,39.86531657406066,8.306015179343952,8.80945841326003,0.18915946318558646,0.8108405368144136,54.30966117162874,45.69033882837126
2025-06-18,NJ,8.762726544813363,70.27740464755644,29.722595352443562,48.17133175340461,39.86531657406066,8.306015179343952,8.881487299293022,0.18917605781745986,0.8108239421825402,54.38136327240668,45.61863672759332
2025-06-19,NJ,8.937117637041917,70.64260857533216,29.35739142466784,48.17133175340461,39.86531657406066,8.306015179343952,8.753197833940364,0.18919281839562277,0.8108071816043773,54.46855881852096,45.53144118147904
2025-06-20,NJ,8.670014682150128,70.08150072166745,29.918499278332547,48.17133175340461,39.86531657406066,8.306015179343952,8.722101218616402,0.18919281839562277,0.8108071816043773,54.33500734107506,45.66499265892494
2025-06-21,NJ,8.797558511373554,70.34944287995118,29.650557120048816,48.17133175340461,39.86531657406066,8.306015179343952,8.94827868345456,0.18920974657963446,0.8107902534203655,54.398779255686776,45.601220744313224
2025-06-22,NJ,8.760887415633102,70.27174459734633,29.728255402653673,48.17133175340461,39.86531657406066,8.306015179343952,8.891411355705477,0.1892268440453987,0.8107731559546013,54.38044370781655,45.61955629218345
2025-06-23,NJ,8.694363421485008,70.13105255849976,29.86894744150024,48.17133175340461,39.86531657406066,8.306015179343952,8.780008341367708,0.1892441124857476,0.8107558875142524,54.347181710742504,45.652818289257496
2025-06-24,NJ,8.778672292116823,70.30729725768732,29.692702742312676,48.17133175340461,39.86531657406066,8.306015179343952,8.801019319685572,0.18927916914675327,0.8107208308532468,54.38933614605841,45.61066385394159
2025-06-25,NJ,8.412606770291877,69.53263482013601,30.46736517986399,48.17133175340461,39.86531657406066,8.306015179343952,8.726121425652327,0.1892969608382996,0.8107030391617004,54.20630338514594,45.79369661485406
2025-06-26,NJ,8.787526009736844,70.32464309111116,29.675356908888844,48.17133175340461,39.86531657406066,8.306015179343952,8.859312834905285,0.18931493044650166,0.8106850695534984,54.39376300486842,45.60623699513158
2025-06-27,NJ,9.043098176224436,70.8588273640083,29.141172635991694,48.17133175340461,39.86531657406066,8.306015179343952,8.843288149276262,0.18933307975116806,0.8106669202488319,54.52154908811222,45.47845091188778
2025-06-28,NJ,8.969168462981902,70.7039233457607,29.2960766542393,48.17133175340461,39.86531657406066,8.306015179343952,9.167112320173986,0.1893514105484521,0.8106485894515479,54.48458423149095,45.51541576850905
2025-06-29,NJ,8.853440064905106,70.46105837703527,29.538941622964728,48.17133175340461,39.86531657406066,8.306015179343952,9.048875776768986,0.1893699246540621,0.8106300753459379,54.42672003245255,45.57327996754745
2025-06-30,NJ,8.86348435014813,70.4814513264059,29.518548673594097,48.35784359089296,40.82183306927244,7.5360105216205255,9.01890723671621,0.18938862390063482,0.8106113760993652,54.43174217507406,45.56825782492594
2025-07-01,NJ,8.979099947863213,70.72333101620916,29.27666898379084,49.169973723002435,40.21625563917213,8.953718083830303,9.013243755329082,0.18938862390063482,0.8106113760993652,54.48954997393161,45.51045002606839
2025-07-02,NJ,8.837772185838173,70.4261876882989,29.573812311701104,49.169973723002435,40.21625563917213,8.953718083830303,8.874567725320697,0.18942658524090472,0.8105734147590953,54.41888609291909,45.58111390708091
2025-07-03,NJ,9.090709759724025,70.95388310526378,29.046116894736215,49.169973723002435,40.21625563917213,8.953718083830303,9.05914964648123,0.1894458510932729,0.8105541489067272,54.54535487986201,45.45464512013799
2025-07-04,NJ,9.151808461035325,71.08085066929792,28.919149330702083,49.169973723002435,40.21625563917213,8.953718083830303,9.219907563495685,0.1894458510932729,0.8105541489067272,54.575904230517665,45.424095769482335
2025-07-05,NJ,8.944645015015709,70.64789839582421,29.352101604175786,49.169973723002435,40.21625563917213,8.953718083830303,9.081886164890268,0.1894849627004173,0.8105150372995827,54.472322507507855,45.527677492492145
2025-07-06,NJ,9.133151176785015,71.03996764031399,28.96003235968601,49.169973723002435,40.21625563917213,8.953718083830303,9.063990909872683,0.18950481232740102,0.810495187672599,54.56657558839251,45.43342441160749
2025-07-07,NJ,9.278763504559807,71.34093659113854,28.659063408861456,49.169973723002435,40.21625563917213,8.953718083830303,9.233467710066995,0.18952486045062542,0.8104751395493746,54.6393817522799,45.3606182477201
2025-07-08,NJ,8.584957641781802,69.88956602517955,30.110433974820452,49.169973723002435,40.21625563917213,8.953718083830303,8.70162519656708,0.18954510905508207,0.810454890944918,54.2924788208909,45.7075211791091
2025-07-09,NJ,8.822847531458093,70.38995064001826,29.610049359981744,49.169973723002435,40.21625563917213,8.953718083830303,9.03036112834163,0.18956556014560952,0.8104344398543905,54.41142376572905,45.58857623427095
2025-07-10,NJ,9.037406447202226,70.83784676226115,29.16215323773885,49.169973723002435,40.21625563917213,8.953718083830303,9.025664131272276,0.1895862157471853,0.8104137842528147,54.518703223601115,45.481296776398885
2025-07-11,NJ,9.189951203375424,71.15486699560269,28.84513300439731,48.74170897191935,40.534492757282614,8.207216214636738,9.371649866620391,0.1895862157471853,0.8104137842528147,54.594975601687715,45.405024398312285
2025-07-12,NJ,8.99277447708472,70.74403729202623,29.255962707973765,48.74170897191935,40.534492757282614,8.207216214636738,9.188643210010515,0.1896070779046338,0.8103929220953662,54.49638723854236,45.50361276145764
2025-07-13,NJ,9.034490647216243,70.83026181651873,29.16973818348127,48.74170897191935,40.534492757282614,8.207216214636738,9.11243699706469,0.18962814868379396,0.810371851316206,54.51724532360812,45.48275467639188
2025-07-14,NJ,9.222272052913208,71.21951923846768,28.780480761532317,48.74170897191935,40.534492757282614,8.207216214636738,9.366424258308644,0.18964943017064356,0.8103505698293565,54.611136026456606,45.388863973543394
2025-07-15,NJ,9.153257924520094,71.0756821710913,28.9243178289087,48.74170897191935,40.534492757282614,8.207216214636738,9.391463756347044,0.18967092447217487,0.8103290755278252,54.576628962260045,45.423371037739955
2025-07-16,NJ,9.262856244301824,71.30110327852648,28.698896721473517,48.74170897191935,40.534492757282614,8.207216214636738,9.348586239054276,0.18971456005407517,0.8102854399459248,54.631428122150915,45.368571877849085
2025-07-17,NJ,9.124346572289252,71.01327198541804,28.986728014581956,48.74170897191935,40.534492757282614,8.207216214636738,9.18032877288778,0.18973670565466846,0.8102632943453315,54.56217328614463,45.43782671385537
2025-07-18,NJ,9.090173691847172,70.94144397524786,29.058556024752136,48.74170897191935,40.534492757282614,8.207216214636738,9.336141388877879,0.18975907271126768,0.8102409272887323,54.545086845923585,45.454913154076415
2025-07-19,NJ,9.180814129703649,71.1288111234911,28.871188876508896,48.74170897191935,40.534492757282614,8.207216214636738,9.031816927128242,0.18978166343827238,0.8102183365617276,54.590407064851824,45.409592935148176
2025-07-20,NJ,9.150009888270281,71.06409305192773,28.935906948072272,48.74170897191935,40.534492757282614,8.207216214636738,9.260174897566415,0.18980448007255585,0.8101955199274442,54.57500494413514,45.42499505586486
2025-07-21,NJ,9.000064173896169,70.75133417810427,29.248665821895727,48.74170897191935,40.534492757282614,8.207216214636738,9.341855340501372,0.1898275248734653,0.8101724751265347,54.50003208694808,45.49996791305192
2025-07-22,NJ,9.500030008490377,71.78436712067186,28.21563287932814,48.74170897191935,40.534492757282614,8.207216214636738,9.484558932847044,0.1898508001222379,0.8101491998777621,54.750015004245185,45.249984995754815
2025-07-23,NJ,9.169382763675461,71.10174236053057,28.898257639469435,48.74170897191935,40.534492757282614,8.207216214636738,9.209247678241828,0.18987430812346026,0.8101256918765397,54.58469138183773,45.41530861816227
2025-07-24,NJ,9.228958272400689,71.22514963422321,28.774850365776786,48.74170897191935,40.534492757282614,8.207216214636738,9.47584777352524,0.18987430812346026,0.8101256918765397,54.614479136200345,45.385520863799655
2025-07-25,NJ,9.157263829478103,71.0757462474217,28.924253752578295,48.74170897191935,40.534492757282614,8.207216214636738,9.267327242742022,0.18989805120448472,0.8101019487955152,54.57863191473905,45.42136808526095
2025-07-26,NJ,9.081969058418393,70.91762369000637,29.082376309993634,48.74170897191935,40.534492757282614,8.207216214636738,9.255953601125778,0.18994625203384732,0.8100537479661527,54.5409845292092,45.4590154707908
2025-07-27,NJ,9.93629338364808,72.66822741859794,27.331772581402063,47.33297830258843,39.21035267629157,8.122625626296859,10.118533583620765,0.18994625203384732,0.8100537479661527,54.96814669182404,45.03185330817596
2025-07-28,NJ,9.723836740428602,72.23687006872943,27.76312993127057,47.33297830258843,39.21035267629157,8.122625626296859,10.204368638962992,0.18997071455422082,0.8100292854457791,54.8619183702143,45.1380816297857
2025-07-29,NJ,9.815024383913784,72.42107464019792,27.578925359802085,47.33297830258843,39.21035267629157,8.122625626296859,10.1877623696386,0.1899954216996346,0.8100045783003654,54.90751219195689,45.09248780804311
2025-07-30,NJ,9.72039874503531,72.22800175201911,27.77199824798089,47.33297830258843,39.21035267629157,8.122625626296859,10.243887830485416,0.1900203759168148,0.8099796240831851,54.860199372517656,45.139800627482344
2025-07-31,NJ,10.190820397047109,73.17563725194007,26.824362748059926,47.33297830258843,39.21035267629157,8.122625626296859,10.191924720466503,0.19004557967583705,0.809954420324163,55.09541019852355,44.90458980147645
2025-08-01,NJ,9.670650163373132,72.12482556995204,27.875174430047963,47.33297830258843,39.21035267629157,8.122625626296859,10.084711005235357,0.190071035472753,0.8099289645272469,54.83532508168656,45.16467491831344
2025-08-02,NJ,9.931858600639828,72.65251794086913,27.34748205913087,47.33297830258843,39.21035267629157,8.122625626296859,10.317521965273638,0.1901227132855984,0.8098772867144016,54.965929300319914,45.034070699680086
2025-08-03,NJ,9.695183004243896,72.1728360294232,27.827163970576805,47.45923874500212,39.88044711879053,7.57879162621159,10.127914428015167,0.1901227132855984,0.8098772867144016,54.84759150212195,45.15240849787805
2025-08-04,NJ,9.771796276095166,72.3275662340939,27.672433765906106,47.45923874500212,39.88044711879053,7.57879162621159,10.204865299399048,0.1901489404185507,0.8098510595814493,54.88589813804758,45.11410186195242
2025-08-05,NJ,9.813407387428475,72.41095646277209,27.58904353722791,47.45923874500212,39.88044711879053,7.57879162621159,10.038458284820399,0.19017542982256694,0.809824570177433,54.906703693714235,45.093296306285765
2025-08-06,NJ,9.741304977121192,72.26362979147805,27.736370208521947,47.45923874500212,39.88044711879053,7.57879162621159,10.111580476543667,0.19020218412095313,0.8097978158790469,54.870652488560594,45.129347511439406
2025-08-07,NJ,10.00040544423458,72.78658199532151,27.213418004678488,47.45923874500212,39.88044711879053,7.57879162621159,10.404230206013395,0.19022920596211595,0.809770794037884,55.000202722117294,44.999797277882706
2025-08-08,NJ,9.995332408141424,72.77532145274431,27.224678547255692,47.45923874500212,39.88044711879053,7.57879162621159,10.318222972412162,0.19025649802160577,0.8097435019783943,54.99766620407071,45.00233379592929
2025-08-09,NJ,9.836516853922015,72.45363884776593,27.54636115223407,47.45923874500212,39.88044711879053,7.57879162621159,10.163179646599147,0.19028406300182477,0.8097159369981752,54.91825842696101,45.08174157303899
2025-08-10,NJ,9.88219077135963,72.5449751871259,27.4550248128741,47.45923874500212,39.88044711879053,7.57879162621159,10.410658466291803,0.19031190363202688,0.8096880963679731,54.941095385679816,45.058904614320184
2025-08-11,NJ,9.678222077952958,72.13012361718924,27.86987638281076,47.45923874500212,39.88044711879053,7.57879162621159,10.270415318104863,0.19034002266831795,0.809659977331682,54.839111038976476,45.160888961023524
2025-08-12,NJ,9.800668975996517,72.37781093328233,27.622189066717667,47.39833263035789,39.72592346388439,7.6724091664735,10.312456285085798,0.1903684228948231,0.8096315771051769,54.90033448799826,45.09966551200174
2025-08-13,NJ,9.652334721199244,72.07524710214557,27.924752897854432,47.39833263035789,39.72592346388439,7.6724091664735,10.251554872540007,0.19039710712397856,0.8096028928760215,54.82616736059962,45.17383263940038
2025-08-14,NJ,9.765032188886854,72.30334403728372,27.696655962716278,47.39833263035789,39.72592346388439,7.6724091664735,10.160606393334273,0.19042607819448867,0.8095739218055114,54.882516094443424,45.117483905556576
2025-08-15,NJ,9.810750772036839,72.39494494111253,27.605055058887473,47.39833263035789,39.72592346388439,7.6724091664735,10.272724539249394,0.1904553389757039,0.8095446610242961,54.90537538601842,45.09462461398158
2025-08-16,NJ,10.269497332311067,73.31551160104802,26.684488398951984,47.39833263035789,39.72592346388439,7.6724091664735,10.500486070560319,0.19048489236586955,0.8095151076341305,55.13474866615553,44.86525133384447
2025-08-17,NJ,9.699190747662128,72.16621909949667,27.833780900503328,47.39833263035789,39.72592346388439,7.6724091664735,10.261467759640542,0.19051474128949905,0.8094852587105009,54.849595373831065,45.150404626168935
2025-08-18,NJ,9.625003122774462,72.01398569553862,27.986014304461378,47.39833263035789,39.72592346388439,7.6724091664735,10.290435887624993,0.1905448887032113,0.8094551112967887,54.81250156138723,45.18749843861277
2025-08-19,NJ,9.767156314714363,72.30200757866795,27.697992421332046,47.39833263035789,39.72592346388439,7.6724091664735,10.47785117634212,0.19057533758989315,0.8094246624101069,54.88357815735718,45.11642184264282
2025-08-20,NJ,9.752971384668966,72.27205679853877,27.72794320146123,47.39833263035789,39.72592346388439,7.6724091664735,10.262511127193786,0.19060609096745573,0.8093939090325443,54.876485692334484,45.123514307665516
2025-08-21,NJ,9.619942270932524,72.00020849699987,27.999791503000125,47.39833263035789,39.72592346388439,7.6724091664735,10.276785981708247,0.19063715187715946,0.8093628481228405,54.80997113546626,45.19002886453374
2025-08-22,NJ,9.774727968421145,72.31384228213868,27.68615771786132,47.39833263035789,39.72592346388439,7.6724091664735,10.389084264586963,0.19066852339528895,0.809331476604711,54.88736398421057,45.11263601578943
2025-08-23,NJ,9.615590237275741,71.98897160732997,28.011028392670028,47.39833263035789,39.72592346388439,7.6724091664735,10.124212732987388,0.19070020862731552,0.8092997913726845,54.80779511863787,45.19220488136213
2025-08-24,NJ,10.058452830026924,72.88389838226598,27.116101617734017,47.39833263035789,39.72592346388439,7.6724091664735,10.500297321831935,0.1907322107137346,0.8092677892862654,55.02922641501346,44.97077358498654
2025-08-25,NJ,9.838672126970254,72.43973897465756,27.56026102534244,47.39833263035789,39.72592346388439,7.6724091664735,10.280067187890015,0.19076453282130976,0.8092354671786902,54.919336063485126,45.080663936514874
2025-08-26,NJ,9.747665862737739,72.25406987005888,27.745930129941115,47.39833263035789,39.72592346388439,7.6724091664735,10.306360142322735,0.19079717815182862,0.8092028218481714,54.87383293136887,45.12616706863113
2025-08-27,NJ,9.814320280111602,72.38795766191075,27.612042338089253,47.39833263035789,39.72592346388439,7.6724091664735,10.295545849663288,0.1908301499333469,0.8091698500666531,54.9071601400558,45.0928398599442
2025-08-28,NJ,9.83247423525012,72.42344214353635,27.57655785646365,47.39833263035789,39.72592346388439,7.6724091664735,10.255182544543178,0.19086345143186315,0.8091365485681369,54.91623711762506,45.08376288237494
2025-08-29,NJ,9.658341713580342,72.06871656102909,27.931283438970908,47.39833263035789,39.72592346388439,7.6724091664735,10.274535284571947,0.19089708594548127,0.8091029140545187,54.82917085679017,45.17082914320983
2025-08-30,NJ,9.698171800420555,72.14847860000098,27.851521399999015,47.39833263035789,39.72592346388439,7.6724091664735,10.249898942833697,0.19093105680441075,0.8090689431955893,54.84908590021028,45.15091409978972
2025-08-31,NJ,9.517525208262558,71.77875474712089,28.221245252879115,47.39833263035789,39.72592346388439,7.6724091664735,10.229484752946153,0.190965367373885,0.809034632626115,54.75876260413128,45.24123739586872
2025-09-01,NJ,9.665167471815584,72.07875012878785,27.921249871212154,47.39833263035789,39.72592346388439,7.6724091664735,10.24056693426906,0.19100002104540564,0.8089999789545943,54.83258373590779,45.16741626409221
2025-09-02,NJ,9.811952102861072,72.37539819463416,27.62460180536584,47.39833263035789,39.72592346388439,7.6724091664735,10.391281438824532,0.19103502125717312,0.8089649787428269,54.905976051430535,45.094023948569465
2025-09-03,NJ,9.985236749529555,72.72377767968406,27.276222320315938,47.39833263035789,39.72592346388439,7.6724091664735,10.456196342176042,0.1910703714707372,0.8089296285292629,54.992618374764774,45.007381625235226
2025-09-04,NJ,9.833485683290528,72.4162827318062,27.583717268193794,47.39833263035789,39.72592346388439,7.6724091664735,10.404794565585204,0.1911060751855905,0.8088939248144095,54.91674284164527,45.08325715835473
2025-09-05,NJ,9.739879240309406,72.2252532363715,27.7747467636285,47.557710083779874,39.66068133521546,7.897028748564416,10.384381673581558,0.19114213593624974,0.8088578640637503,54.8699396201547,45.1300603798453
2025-09-06,NJ,9.916852846512676,72.58190423417291,27.41809576582709,47.557710083779874,39.66068133521546,7.897028748564416,10.340430978005402,0.19117855729517444,0.8088214427048256,54.95842642325634,45.04157357674366
2025-09-07,NJ,9.647051867025377,72.03380164278768,27.96619835721232,47.557710083779874,39.66068133521546,7.897028748564416,10.241506208865516,0.1912153428698482,0.8087846571301518,54.82352593351269,45.17647406648731
2025-09-08,NJ,10.007856131373098,72.76228020343996,27.237719796560043,47.557710083779874,39.66068133521546,7.897028748564416,10.351562487153048,0.1912524962969414,0.8087475037030586,55.00392806568655,44.99607193431345
2025-09-09,NJ,9.712806898509093,72.16471938348074,27.835280616519256,47.557710083779874,39.66068133521546,7.897028748564416,10.2042961421481,0.19129002125982328,0.8087099787401767,54.85640344925454,45.14359655074546
2025-09-10,NJ,10.178810217772737,73.10184594696831,26.89815405303169,47.557710083779874,39.66068133521546,7.897028748564416,10.477455525838325,0.1913279214739684,0.8086720785260316,55.08940510888637,44.91059489111363
2025-09-11,NJ,9.895834292716254,72.53236005855098,27.467639941449022,47.557710083779874,39.66068133521546,7.897028748564416,10.288738707618696,0.19136620068695687,0.8086337993130431,54.94791714635813,45.05208285364187
2025-09-12,NJ,9.789957278658889,72.31686738478243,27.683132615217573,47.557710083779874,39.66068133521546,7.897028748564416,10.289777545998286,0.19140486269598628,0.8085951373040137,54.894978639329445,45.105021360670555
2025-09-13,NJ,9.823669971287783,72.38362467485233,27.616375325147672,47.557710083779874,39.66068133521546,7.897028748564416,10.325389408323659,0.19144391132160354,0.8085560886783965,54.91183498564389,45.08816501435611
2025-09-14,NJ,9.912522184771133,72.56004158344098,27.439958416559023,47.557710083779874,39.66068133521546,7.897028748564416,10.260823476411288,0.19152318393828371,0.8084768160617163,54.95626109238557,45.04373890761443
2025-09-15,NJ,9.795570168250222,72.32224216441566,27.677757835584345,47.557710083779874,39.66068133521546,7.897028748564416,10.19468805589595,0.19156341577766653,0.8084365842223334,54.89778508412511,45.10221491587489
2025-09-16,NJ,10.000993668752676,72.73502137686056,27.26497862313944,47.557710083779874,39.66068133521546,7.897028748564416,10.348004403271034,0.1916040499361145,0.8083959500638855,55.000496834376335,44.999503165623665
2025-09-17,NJ,9.826328620749223,72.38138560417421,27.618614395825787,47.557710083779874,39.66068133521546,7.897028748564416,10.438241202728255,0.19164509043556321,0.8083549095644368,54.91316431037461,45.08683568962539
2025-09-18,NJ,9.986665781788952,72.70306925805045,27.296930741949552,47.557710083779874,39.66068133521546,7.897028748564416,10.262024332762316,0.19168654133880975,0.8083134586611902,54.99333289089448,45.00666710910552
2025-09-19,NJ,9.789598044761041,72.3039211975549,27.6960788024451,47.557710083779874,39.66068133521546,7.897028748564416,10.270914545437357,0.19172840675243133,0.8082715932475687,54.89479902238052,45.10520097761948
2025-09-20,NJ,9.930800704416095,72.58744831485177,27.41255168514823,47.557710083779874,39.66068133521546,7.897028748564416,10.277992182091042,0.191770690820948,0.808229309179052,54.96540035220805,45.03459964779195
2025-09-21,NJ,9.878097238735618,72.47957568410382,27.52042431589618,47.557710083779874,39.66068133521546,7.897028748564416,10.31668964937188,0.1918133977297412,0.8081866022702588,54.93904861936781,45.06095138063219
